"","Datum","Daily.Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Name","Resttyp","Erhaltungstyp","Season","Himmelsrichtung","Art"
"2169","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2170","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2171","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2172","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2173","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2174","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2175","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2176","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2177","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2178","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2179","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2180","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2181","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2182","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2183","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2184","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2185","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2186","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2187","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2188","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2189","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2190","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2191","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2192","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2193","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2194","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2195","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2196","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2197","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2198","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2199","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2200","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Osten","Früchte"
"2201","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2202","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2203","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2204","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2205","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2206","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2207","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2208","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2209","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2210","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2211","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2212","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2213","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2214","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2215","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2216","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2217","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2218","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2219","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2220","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2221","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2222","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2223","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2224","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2225","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2226","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2227","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2228","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2229","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2230","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2231","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2232","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2233","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2234","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2235","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2236","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2237","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2238","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2239","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2240","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2241","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2242","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2243","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2244","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2245","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2246","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2247","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2248","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2249","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2250","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2251","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2252","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2253","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2254","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2255","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2256","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2257","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2258","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2259","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2260","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2261","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2262","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2263","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2264","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2265","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2266","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2267","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2268","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2269","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2270","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2271","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2272","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2273","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2274","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2275","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2276","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2277","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2278","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2279","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2280","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2281","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2282","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2283","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2284","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2285","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2286","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2287","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2288","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2289","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2290","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2291","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2292","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2293","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2294","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
"2295","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2021","Sued-Osten","Früchte"
