"","Datum","Daily.Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Name","Resttyp","Erhaltungstyp","Season","Himmelsrichtung","Art"
"1","07.04.2022","07.04.2022-040","TG22.MS3_CS_036","Botanik","Versturz/""Mülldeponie"", Sieb","MS3","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"2","07.04.2022","07.04.2022-040","TG22.MS3_CS_036","Botanik","Versturz/""Mülldeponie"", Sieb","MS3","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"3","09.04.2022","09.04.2022-013","TG22.MS3_CS_038","Botanik","Tonnengewölbe, Siebfunde","MS3","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Westen","wildwachsende Pflanzen"
"4","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Westen","wildwachsende Pflanzen"
"5","11.04.2022","11.04.2022-024","TG22.MS3_CS_055","Botanik","Hof MS2, Dach, Lage 5","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Westen","wildwachsende Pflanzen"
"6","11.04.2022","11.04.2022-029","TG22.MS3_CS_056","Botanik","Hof MS2, Dach, Lage 5","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Westen","wildwachsende Pflanzen"
"7","18.04.2022","18.04.2022-037","TG22.MS3_CS_090","Botanik","Südl. v. ToGe, Westen","MS3","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"8","18.04.2022","18.04.2022-037","TG22.MS3_CS_090","Botanik","Südl. v. ToGe, Westen","MS3","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"9","23.04.2022","23.04.2022-012","TG22.MS3_CS_125","Botanik","MS4, Osthälfte, NW, Fundament MS1","MS4","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Nord-Westen","wildwachsende Pflanzen"
"10","24.04.2022","24.04.2022-016","TG22.MS3_CS_128","Botanik","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Norden","wildwachsende Pflanzen"
"11","24.04.2022","24.04.2022-016","TG22.MS3_CS_128","Botanik","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Norden","wildwachsende Pflanzen"
"12","24.04.2022","24.04.2022-016","TG22.MS3_CS_128","Botanik","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Norden","wildwachsende Pflanzen"
"13","24.04.2022","24.04.2022-035","TG22.MS3_CS_131","Botanik","MS4, Ost-Ecke","MS4","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2022","Nord-Osten","wildwachsende Pflanzen"
"14","03.04.2022","03.04.2022-013","TG22.MS3_CS_012","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Allium cf. cepa","Küchenzwiebel","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"15","03.04.2022","03.04.2022-013","TG22.MS3_CS_012","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Allium cf. cepa","Küchenzwiebel","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"16","03.04.2022","03.04.2022-013","TG22.MS3_CS_012","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Allium cf. cepa","Küchenzwiebel","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"17","03.04.2022","03.04.2022-013","TG22.MS3_CS_012","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Allium cf. cepa","Küchenzwiebel","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"18","04.04.2022","04.04.2022-028","TG22.MS3_CS_018","Botanik","Südl. v. ToGe, 2. Lage, NW-Ecke","MS3","Allium cf. cepa","Küchenzwiebel","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"19","18.04.2022","18.04.2022-041","TG22.MS3_CS_092","Botanik","Südl. v. ToGe, Osten","MS3","Allium cf. cepa","Küchenzwiebel","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"20","02.04.2022","02.04.2022-004","TG22.MS3_CS_007","Botanik (Sammeltüte)","Südl. v. Tonnen-gewölbe, 1. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Sueden","Gemüse"
"21","03.04.2022","03.04.2022-013","TG22.MS3_CS_012","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Sueden","Gemüse"
"22","04.04.2022","04.04.2022-028","TG22.MS3_CS_018","Botanik","Südl. v. ToGe, 2. Lage, NW-Ecke","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Sueden","Gemüse"
"23","05.04.2022","05.04.2022-018","TG22.MS3_CS_021","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Sueden","Gemüse"
"24","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Westen","Gemüse"
"25","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Westen","Gemüse"
"26","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Westen","Gemüse"
"27","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Westen","Gemüse"
"28","10.04.2022","10.04.2022-057","TG22.MS3_CS_052","Botanik","Hof MS2, Dach, Lage 4","MS2","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Westen","Gemüse"
"29","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Westen","Gemüse"
"30","11.04.2022","11.04.2022-043","TG22.MS3_CS_060","Botanik","Hof MS2, Dach, Lage 4, Sieb","MS2","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Westen","Gemüse"
"31","20.04.2022","20.04.2022-061","TG22.MS3_CS_111","Botanik","Ostseite von MS1","MS1","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Osten","Gemüse"
"32","20.04.2022","20.04.2022-061","TG22.MS3_CS_111","Botanik","Ostseite von MS1","MS1","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Osten","Gemüse"
"33","20.04.2022","20.04.2022-061","TG22.MS3_CS_111","Botanik","Ostseite von MS1","MS1","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Osten","Gemüse"
"34","20.04.2022","20.04.2022-090","TG22.MS3_CS_113","Botanik","Südl. v. ToGe, Osten","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Sueden","Gemüse"
"35","24.04.2022","24.04.2022-001","TG22.MS3_CS_126","Botanik","MS3.2, Verfüllung","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Sued-Osten","Gemüse"
"36","24.04.2022","24.04.2022-013","TG22.MS3_CS_127","Botanik","MS3.3, Verfüllung","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Nord-Osten","Gemüse"
"37","24.04.2022","24.04.2022-013","TG22.MS3_CS_127","Botanik","MS3.3, Verfüllung","MS3","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Nord-Osten","Gemüse"
"38","24.04.2022","24.04.2022-016","TG22.MS3_CS_128","Botanik","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Norden","Gemüse"
"39","24.04.2022","24.04.2022-016","TG22.MS3_CS_128","Botanik","MS4, Gebel-Bodenniveau (beim Putzen)","MS4","Allium sativum","Knoblauch","Blüte","vertrocknet","2022","Norden","Gemüse"
"40","02.04.2022","02.04.2022-004","TG22.MS3_CS_007","Botanik (Sammeltüte)","Südl. v. Tonnen-gewölbe, 1. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Allium sativum","Knoblauch","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"41","03.04.2022","03.04.2022-003","TG22.MS3_CS_010","Botanik (Palmenblätter)","Tonnengewölbe, Flugsand","MS3","Allium sativum","Knoblauch","Wurzel","vertrocknet","2022","Westen","Gemüse"
"42","03.04.2022","03.04.2022-029","TG22.MS3_CS_013","Botanik","Lehmversturz","MS2","Allium sativum","Knoblauch","Wurzel","vertrocknet","2022","Sued-Westen","Gemüse"
"43","04.04.2022","04.04.2022-028","TG22.MS3_CS_018","Botanik","Südl. v. ToGe, 2. Lage, NW-Ecke","MS3","Allium sativum","Knoblauch","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"44","06.04.2022","06.04.2022-021","TG22.MS3_CS_029","Botanik","Tonnengewölbe, Siebfunde","MS3","Allium sativum","Knoblauch","Wurzel","vertrocknet","2022","Westen","Gemüse"
"45","10.04.2022","10.04.2022-003","TG22.MS3_CS_042","Botanik","Tonnengewölbe, Siebfunde","MS3","Allium sativum","Knoblauch","Wurzel","vertrocknet","2022","Westen","Gemüse"
"46","10.04.2022","10.04.2022-039","TG22.MS3_CS_048","Botanik","Tonnengewölbe","MS3","Allium sativum","Knoblauch","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"47","20.04.2022","20.04.2022-090","TG22.MS3_CS_113","Botanik","Südl. v. ToGe, Osten","MS3","Allium sativum","Knoblauch","Wurzel","vertrocknet","2022","Sueden","Gemüse"
"48","02.04.2022","02.04.2022-004","TG22.MS3_CS_007","Botanik (Sammeltüte)","Südl. v. Tonnen-gewölbe, 1. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"49","02.04.2022","02.04.2022-004","TG22.MS3_CS_007","Botanik (Sammeltüte)","Südl. v. Tonnen-gewölbe, 1. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"50","03.04.2022","03.04.2022-013","TG22.MS3_CS_012","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"51","03.04.2022","03.04.2022-013","TG22.MS3_CS_012","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"52","03.04.2022","03.04.2022-013","TG22.MS3_CS_012","Botanik","Südl. v. ToGe, 2. Lage, NO-Ecke, ""Abfallhaufen""","MS3","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Sueden","wildwachsende Pflanzen"
"53","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"54","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"55","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"56","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"57","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"58","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"59","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"60","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"61","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"62","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"63","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"64","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"65","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"66","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"67","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"68","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"69","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"70","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"71","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"72","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"73","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"74","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"75","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"76","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"77","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"78","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"79","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"80","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"81","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"82","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"83","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"84","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"85","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"86","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"87","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"88","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"89","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"90","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"91","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"92","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"93","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"94","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"95","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"96","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"97","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"98","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"99","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"100","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"101","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"102","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"103","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"104","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"105","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"106","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"107","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"108","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"109","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"110","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"111","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"112","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"113","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"114","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"115","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"116","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"117","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"118","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"119","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"120","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"121","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"122","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"123","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"124","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"125","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"126","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"127","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"128","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"129","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"130","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"131","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"132","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"133","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"134","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
"135","21.04.2022","21.04.2022-001","TG22.MS3_CS_115","Botanik","MS4, Ostmauer","MS4","Anthemis","Hundskamille","Blüte","vertrocknet","2022","Osten","wildwachsende Pflanzen"
