"","Datum","Daily.Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Name","Resttyp","Erhaltungstyp","Season","Himmelsrichtung","Art"
"11","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"12","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"13","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"14","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"15","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"16","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"17","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"18","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"19","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"20","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"21","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"22","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"23","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"24","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"25","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia nilotica","Nilakazie","Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"26","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"27","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"28","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"29","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"30","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"31","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"32","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"33","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"34","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"35","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"36","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"37","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"38","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"39","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"40","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"41","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"42","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"43","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"44","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"45","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"46","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"47","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"48","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"49","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"50","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"51","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"52","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"53","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"54","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"55","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"56","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"57","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"58","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"59","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"60","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"61","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"62","08.12.2021","08.12.2021-040","TG21.MS2_CS_021","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"63","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"64","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"65","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"66","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"67","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"68","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"69","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"70","09.12.2021","09.12.2021-007","TG21.MS2_CS_022","Botanik (Sammeltüte)","MS2, O-Wand aussen","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Osten","wildwachsende Pflanzen"
"71","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"72","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"73","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"74","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"75","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"76","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"77","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"78","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"79","11.12.2021","11.12.2021-021","TG21.MS2_CS_023","Botanik (Sammeltüte)","MS2, O-Wand aussen, Südende","MS2","Acacia sp.","Akazie","Same/Frucht","vertrocknet","2021","Sued-Osten","wildwachsende Pflanzen"
"80","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"81","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"82","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"83","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"84","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"85","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"86","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"87","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"88","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"89","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"90","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"91","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"92","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"93","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"94","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"95","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"96","01.12.2021","01.12.2021-001","TG21.MS2_CS_001","Botanik (Sammeltüte)","MS2, S-Ende, Aushub 1","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"97","02.12.2021","02.12.2021-005","TG21.MS2_CS_002","Botanik (Sammeltüte)","MS2 - Ostwand Stein, Ecke Süd, Versturz","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sued-Osten","Gemüse"
"98","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"99","02.12.2021","02.12.2021-030","TG21.MS2_CS_005","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"100","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Westen","Gemüse"
"101","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Westen","Gemüse"
"102","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Westen","Gemüse"
"103","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Westen","Gemüse"
"104","04.12.2021","04.12.2021-006","TG21.MS2_CS_007","Botanik (Sammeltüte)","MS2 - W-Wand am S-N-Profil-Schnitt","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Westen","Gemüse"
"105","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"106","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"107","05.12.2021","05.12.2021-043","TG21.MS2_CS_014","Botanik (Sammeltüte)","MS2 - zwischen Profil und Südende, unteres Niveau","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sueden","Gemüse"
"108","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sued-Osten","Gemüse"
"109","06.12.2021","06.12.2021-035","TG21.MS2_CS_016","Botanik","MS2, O-Wand aussen, S-O-Ecke","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Sued-Osten","Gemüse"
"110","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"111","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"112","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"113","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"114","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"115","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"116","06.12.2021","06.12.2021-047","TG21.MS2_CS_017","Botanik","MS2, O-Wand aussen, Siebung Flugsand","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"117","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"118","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"119","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"120","07.12.2021","07.12.2021-039","TG21.MS2_CS_019","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
"121","08.12.2021","08.12.2021-11","TG21.MS2_CS_020","Botanik (Sammeltüte)","MS2, Ostwand aussen","MS2","Allium cf. cepa","Küchenzwiebel","Epidermis","vertrocknet","2021","Osten","Gemüse"
